date,results,slot 1,slot 2,slot 3,slot 4,slot 5,slot 6,sorted1,sorted2,sorted3,sorted4,sorted5,sorted6
10/22/2017,11-10-03-29-02-25,11,10,3,29,2,25,2,3,10,11,25,29
10/24/2017,08-34-02-38-30-57,8,34,2,38,30,57,2,8,30,34,38,57
10/27/2017,23-46-54-29-24-07,23,46,54,29,24,7,7,23,24,29,46,54
10/29/2017,04-21-12-47-09-42,4,21,12,47,9,42,4,9,12,21,42,47
10/31/2017,19-54-28-06-32-26,19,54,28,6,32,26,6,19,26,28,32,54
11/3/2017,46-25-58-44-41-19,46,25,58,44,41,19,19,25,41,44,46,58
11/5/2017,55-48-54-51-45-50,55,48,54,51,45,50,45,48,50,51,54,55
11/7/2017,57-04-02-38-21-44,57,4,2,38,21,44,2,4,21,38,44,57
11/10/2017,35-47-43-40-10-14,35,47,43,40,10,14,10,14,35,40,43,47
11/12/2017,12-44-14-18-31-16,12,44,14,18,31,16,12,14,16,18,31,44
11/14/2017,11-18-23-10-41-34,11,18,23,10,41,34,10,11,18,23,34,41
11/17/2017,17-12-51-26-21-08,17,12,51,26,21,8,8,12,17,21,26,51
11/19/2017,14-51-49-27-24-22,14,51,49,27,24,22,14,22,24,27,49,51
11/21/2017,22-58-54-51-10-27,22,58,54,51,10,27,10,22,27,51,54,58
11/24/2017,45-08-33-12-17-58,45,8,33,12,17,58,8,12,17,33,45,58
11/26/2017,10-52-30-41-12-06,10,52,30,41,12,6,6,10,12,30,41,52
11/28/2017,12-42-09-52-55-06,12,42,9,52,55,6,6,9,12,42,52,55
12/1/2017,03-52-30-17-08-01,3,52,30,17,8,1,1,3,8,17,30,52
12/3/2017,15-40-43-14-47-23,15,40,43,14,47,23,14,15,23,40,43,47
12/5/2017,39-57-01-20-40-22,39,57,1,20,40,22,1,20,22,39,40,57
12/8/2017,13-51-28-05-44-04,13,51,28,5,44,4,4,5,13,28,44,51
12/10/2017,45-53-22-24-47-05,45,53,22,24,47,5,5,22,24,45,47,53
12/12/2017,26-49-22-03-41-44,26,49,22,3,41,44,3,22,26,41,44,49
12/15/2017,51-39-38-43-25-02,51,39,38,43,25,2,2,25,38,39,43,51
12/17/2017,22-35-45-40-37-26,22,35,45,40,37,26,22,26,35,37,40,45
12/19/2017,13-50-08-45-07-16,13,50,8,45,7,16,7,8,13,16,45,50
12/22/2017,51-22-32-43-19-02,51,22,32,43,19,2,2,19,22,32,43,51
12/24/2017,57-37-35-05-49-36,57,37,35,5,49,36,5,35,36,37,49,57
12/26/2017,22-41-09-44-35-46,22,41,9,44,35,46,9,22,35,41,44,46
12/29/2017,15-57-01-12-24-09,15,57,1,12,24,9,1,9,12,15,24,57
12/31/2017,43-06-14-24-15-25,43,6,14,24,15,25,6,14,15,24,25,43
1/2/2018,33-39-10-26-07-32,33,39,10,26,7,32,7,10,26,32,33,39
1/5/2018,21-57-26-29-16-04,21,57,26,29,16,4,4,16,21,26,29,57
1/7/2018,56-45-39-35-42-14,56,45,39,35,42,14,14,35,39,42,45,56
1/9/2018,39-12-31-16-29-17,39,12,31,16,29,17,12,16,17,29,31,39
1/12/2018,24-10-18-40-33-01,24,10,18,40,33,1,1,10,18,24,33,40
1/14/2018,15-53-55-12-34-14,15,53,55,12,34,14,12,14,15,34,53,55
1/16/2018,01-41-31-13-29-24,1,41,31,13,29,24,1,13,24,29,31,41
1/19/2018,50-32-15-53-29-52,50,32,15,53,29,52,15,29,32,50,52,53
1/21/2018,12-40-21-44-57-28,12,40,21,44,57,28,12,21,28,40,44,57
1/23/2018,19-17-13-53-56-15,19,17,13,53,56,15,13,15,17,19,53,56
1/26/2018,07-57-51-08-53-16,7,57,51,8,53,16,7,8,16,51,53,57
1/28/2018,09-49-47-43-16-42,9,49,47,43,16,42,9,16,42,43,47,49
1/30/2018,07-10-13-15-03-55,7,10,13,15,3,55,3,7,10,13,15,55
2/2/2018,56-34-53-01-28-46,56,34,53,1,28,46,1,28,34,46,53,56
2/4/2018,48-57-13-51-02-15,48,57,13,51,2,15,2,13,15,48,51,57
2/6/2018,57-53-39-50-35-18,57,53,39,50,35,18,18,35,39,50,53,57
2/9/2018,46-07-17-01-41-34,46,7,17,1,41,34,1,7,17,34,41,46
2/11/2018,28-49-46-32-29-54,28,49,46,32,29,54,28,29,32,46,49,54
2/13/2018,33-05-38-51-52-10,33,5,38,51,52,10,5,10,33,38,51,52
2/16/2018,15-31-28-25-42-11,15,31,28,25,42,11,11,15,25,28,31,42
2/18/2018,05-20-43-25-48-35,5,20,43,25,48,35,5,20,25,35,43,48
2/20/2018,32-18-33-08-01-29,32,18,33,8,1,29,1,8,18,29,32,33
2/23/2018,17-01-08-24-39-07,17,1,8,24,39,7,1,7,8,17,24,39
2/25/2018,53-30-47-54-02-35,53,30,47,54,2,35,2,30,35,47,53,54
2/27/2018,19-17-23-06-54-27,19,17,23,6,54,27,6,17,19,23,27,54
3/2/2018,28-39-46-22-25-26,28,39,46,22,25,26,22,25,26,28,39,46
3/4/2018,58-26-11-51-43-39,58,26,11,51,43,39,11,26,39,43,51,58
3/6/2018,57-56-17-36-18-07,57,56,17,36,18,7,7,17,18,36,56,57
3/9/2018,44-06-01-53-45-27,44,6,1,53,45,27,1,6,27,44,45,53
3/11/2018,13-11-16-40-55-25,13,11,16,40,55,25,11,13,16,25,40,55
3/13/2018,49-09-30-50-33-04,49,9,30,50,33,4,4,9,30,33,49,50
3/16/2018,42-55-46-30-02-58,42,55,46,30,2,58,2,30,42,46,55,58
3/18/2018,15-39-38-13-34-51,15,39,38,13,34,51,13,15,34,38,39,51
3/20/2018,31-18-06-48-15-58,31,18,6,48,15,58,6,15,18,31,48,58
3/23/2018,16-54-41-06-29-46,16,54,41,6,29,46,6,16,29,41,46,54
3/25/2018,49-25-01-22-34-08,49,25,1,22,34,8,1,8,22,25,34,49
3/27/2018,21-38-24-16-22-50,21,38,24,16,22,50,16,21,22,24,38,50
4/3/2018,14-46-17-05-06-26,14,46,17,5,6,26,5,6,14,17,26,46
4/6/2018,18-48-36-07-20-16,18,48,36,7,20,16,7,16,18,20,36,48
4/8/2018,14-25-35-31-48-08,14,25,35,31,48,8,8,14,25,31,35,48
4/10/2018,31-15-30-13-53-04,31,15,30,13,53,4,4,13,15,30,31,53
4/13/2018,47-20-08-15-34-50,47,20,8,15,34,50,8,15,20,34,47,50
4/15/2018,24-37-15-53-05-49,24,37,15,53,5,49,5,15,24,37,49,53
4/17/2018,15-18-27-40-37-42,15,18,27,40,37,42,15,18,27,37,40,42
4/20/2018,53-04-45-30-12-29,53,4,45,30,12,29,4,12,29,30,45,53
4/22/2018,24-18-37-11-02-51,24,18,37,11,2,51,2,11,18,24,37,51
4/24/2018,04-54-51-55-30-06,4,54,51,55,30,6,4,6,30,51,54,55
4/27/2018,11-03-30-37-38-41,11,3,30,37,38,41,3,11,30,37,38,41
4/29/2018,58-15-37-46-01-44,58,15,37,46,1,44,1,15,37,44,46,58
5/1/2018,48-28-51-15-39-42,48,28,51,15,39,42,15,28,39,42,48,51
5/4/2018,11-15-56-38-53-45,11,15,56,38,53,45,11,15,38,45,53,56
5/6/2018,07-34-51-06-10-21,7,34,51,6,10,21,6,7,10,21,34,51
5/8/2018,19-27-07-46-18-53,19,27,7,46,18,53,7,18,19,27,46,53
5/11/2018,51-31-22-19-02-32,51,31,22,19,2,32,2,19,22,31,32,51
5/13/2018,46-11-21-24-19-57,46,11,21,24,19,57,11,19,21,24,46,57
5/15/2018,32-15-23-10-18-22,32,15,23,10,18,22,10,15,18,22,23,32
5/18/2018,25-26-36-03-33-56,25,26,36,3,33,56,3,25,26,33,36,56
5/20/2018,09-23-07-37-32-40,9,23,7,37,32,40,7,9,23,32,37,40
5/22/2018,32-57-01-49-09-19,32,57,1,49,9,19,1,9,19,32,49,57
5/25/2018,34-14-19-22-10-43,34,14,19,22,10,43,10,14,19,22,34,43
5/27/2018,34-45-14-40-01-13,34,45,14,40,1,13,1,13,14,34,40,45
5/29/2018,25-49-10-37-26-06,25,49,10,37,26,6,6,10,25,26,37,49
6/1/2018,26-08-43-22-27-12,26,8,43,22,27,12,8,12,22,26,27,43
6/3/2018,01-53-27-11-43-18,1,53,27,11,43,18,1,11,18,27,43,53
6/5/2018,44-35-39-34-03-50,44,35,39,34,3,50,3,34,35,39,44,50
6/8/2018,49-31-39-05-41-43,49,31,39,5,41,43,5,31,39,41,43,49
6/10/2018,54-22-17-08-48-05,54,22,17,8,48,5,5,8,17,22,48,54
6/12/2018,48-18-57-09-28-53,48,18,57,9,28,53,9,18,28,48,53,57
6/15/2018,07-56-37-17-49-11,7,56,37,17,49,11,7,11,17,37,49,56
6/17/2018,46-01-05-11-07-21,46,1,5,11,7,21,1,5,7,11,21,46
6/19/2018,49-57-52-28-03-06,49,57,52,28,3,6,3,6,28,49,52,57
6/22/2018,03-22-52-50-47-44,3,22,52,50,47,44,3,22,44,47,50,52
6/24/2018,17-24-10-58-25-11,17,24,10,58,25,11,10,11,17,24,25,58
6/26/2018,55-34-16-31-40-23,55,34,16,31,40,23,16,23,31,34,40,55
6/29/2018,01-19-13-29-51-04,1,19,13,29,51,4,1,4,13,19,29,51
7/1/2018,31-24-45-19-34-52,31,24,45,19,34,52,19,24,31,34,45,52
7/3/2018,07-57-50-01-10-02,7,57,50,1,10,2,1,2,7,10,50,57
7/6/2018,56-26-04-51-49-18,56,26,4,51,49,18,4,18,26,49,51,56
7/8/2018,35-17-28-33-22-25,35,17,28,33,22,25,17,22,25,28,33,35
7/10/2018,47-15-48-03-35-56,47,15,48,3,35,56,3,15,35,47,48,56
7/13/2018,02-51-32-47-17-24,2,51,32,47,17,24,2,17,24,32,47,51
7/15/2018,55-29-31-57-14-20,55,29,31,57,14,20,14,20,29,31,55,57
7/17/2018,22-03-57-58-54-14,22,3,57,58,54,14,3,14,22,54,57,58
7/20/2018,24-06-55-03-28-27,24,6,55,3,28,27,3,6,24,27,28,55
7/22/2018,45-50-34-02-43-11,45,50,34,2,43,11,2,11,34,43,45,50
7/24/2018,51-37-40-07-29-05,51,37,40,7,29,5,5,7,29,37,40,51
7/27/2018,43-24-06-25-28-40,43,24,6,25,28,40,6,24,25,28,40,43
7/29/2018,39-09-56-26-29-34,39,9,56,26,29,34,9,26,29,34,39,56
7/31/2018,14-03-51-32-21-48,14,3,51,32,21,48,3,14,21,32,48,51
8/3/2018,53-26-15-45-46-03,53,26,15,45,46,3,3,15,26,45,46,53
8/5/2018,47-16-29-51-18-54,47,16,29,51,18,54,16,18,29,47,51,54
8/7/2018,31-07-34-14-39-50,31,7,34,14,39,50,7,14,31,34,39,50
8/10/2018,38-35-37-15-56-45,38,35,37,15,56,45,15,35,37,38,45,56
8/12/2018,01-13-42-24-53-56,1,13,42,24,53,56,1,13,24,42,53,56
8/14/2018,16-43-31-44-18-37,16,43,31,44,18,37,16,18,31,37,43,44
8/17/2018,43-19-36-17-07-44,43,19,36,17,7,44,7,17,19,36,43,44
8/19/2018,16-17-15-05-23-54,16,17,15,5,23,54,5,15,16,17,23,54
8/21/2018,53-10-52-19-08-58,53,10,52,19,8,58,8,10,19,52,53,58
8/24/2018,04-27-49-16-47-41,4,27,49,16,47,41,4,16,27,41,47,49
8/26/2018,43-54-39-14-46-36,43,54,39,14,46,36,14,36,39,43,46,54
8/28/2018,28-29-08-40-33-04,28,29,8,40,33,4,4,8,28,29,33,40
8/31/2018,03-30-38-19-54-07,3,30,38,19,54,7,3,7,19,30,38,54
9/2/2018,41-51-28-30-54-24,41,51,28,30,54,24,24,28,30,41,51,54
9/4/2018,07-08-41-25-13-30,7,8,41,25,13,30,7,8,13,25,30,41
9/7/2018,17-06-55-54-20-27,17,6,55,54,20,27,6,17,20,27,54,55
9/9/2018,24-35-56-38-28-42,24,35,56,38,28,42,24,28,35,38,42,56
9/11/2018,33-30-03-43-18-19,33,30,3,43,18,19,3,18,19,30,33,43
9/14/2018,52-32-55-17-07-40,52,32,55,17,7,40,7,17,32,40,52,55
9/16/2018,34-15-39-53-36-43,34,15,39,53,36,43,15,34,36,39,43,53
9/18/2018,04-35-50-08-47-44,4,35,50,8,47,44,4,8,35,44,47,50
9/21/2018,06-47-41-55-28-10,6,47,41,55,28,10,6,10,28,41,47,55
9/23/2018,58-08-34-29-35-38,58,8,34,29,35,38,8,29,34,35,38,58
9/25/2018,50-21-51-19-53-48,50,21,51,19,53,48,19,21,48,50,51,53
9/28/2018,46-25-55-26-50-57,46,25,55,26,50,57,25,26,46,50,55,57
9/30/2018,34-30-32-20-03-23,34,30,32,20,3,23,3,20,23,30,32,34
10/2/2018,30-41-53-04-02-54,30,41,53,4,2,54,2,4,30,41,53,54
10/5/2018,01-30-27-36-49-12,1,30,27,36,49,12,1,12,27,30,36,49
10/7/2018,45-21-02-30-07-10,45,21,2,30,7,10,2,7,10,21,30,45
10/9/2018,12-16-46-03-38-36,12,16,46,3,38,36,3,12,16,36,38,46
10/12/2018,28-14-54-50-17-27,28,14,54,50,17,27,14,17,27,28,50,54
10/14/2018,40-50-37-25-01-45,40,50,37,25,1,45,1,25,37,40,45,50
10/16/2018,33-23-07-46-22-20,33,23,7,46,22,20,7,20,22,23,33,46
10/19/2018,03-25-22-55-33-41,3,25,22,55,33,41,3,22,25,33,41,55
10/21/2018,14-16-52-53-20-11,14,16,52,53,20,11,11,14,16,20,52,53
10/23/2018,07-26-43-08-53-06,7,26,43,8,53,6,6,7,8,26,43,53
10/26/2018,38-15-04-03-41-50,38,15,4,3,41,50,3,4,15,38,41,50
10/28/2018,08-34-45-20-36-16,8,34,45,20,36,16,8,16,20,34,36,45
10/30/2018,22-06-48-10-49-11,22,6,48,10,49,11,6,10,11,22,48,49
11/2/2018,27-05-54-25-44-16,27,5,54,25,44,16,5,16,25,27,44,54
11/4/2018,35-42-06-53-03-17,35,42,6,53,3,17,3,6,17,35,42,53
11/6/2018,43-58-21-54-23-22,43,58,21,54,23,22,21,22,23,43,54,58
11/9/2018,36-56-49-34-42-45,36,56,49,34,42,45,34,36,42,45,49,56
11/11/2018,51-46-24-55-17-27,51,46,24,55,17,27,17,24,27,46,51,55
11/13/2018,23-14-18-16-30-37,23,14,18,16,30,37,14,16,18,23,30,37
11/16/2018,13-12-01-41-21-45,13,12,1,41,21,45,1,12,13,21,41,45
11/18/2018,37-39-05-35-41-12,37,39,5,35,41,12,5,12,35,37,39,41
11/20/2018,21-44-28-55-16-29,21,44,28,55,16,29,16,21,28,29,44,55
11/23/2018,36-25-06-18-54-26,36,25,6,18,54,26,6,18,25,26,36,54
11/25/2018,30-39-48-11-13-26,30,39,48,11,13,26,11,13,26,30,39,48
11/27/2018,10-06-56-15-25-34,10,6,56,15,25,34,6,10,15,25,34,56
11/30/2018,50-14-21-22-20-24,50,14,21,22,20,24,14,20,21,22,24,50
12/2/2018,31-14-37-53-07-36,31,14,37,53,7,36,7,14,31,36,37,53
12/4/2018,07-01-25-13-11-38,7,1,25,13,11,38,1,7,11,13,25,38
12/7/2018,17-37-11-08-52-48,17,37,11,8,52,48,8,11,17,37,48,52
12/9/2018,51-21-12-36-55-30,51,21,12,36,55,30,12,21,30,36,51,55
12/11/2018,17-13-38-04-24-39,17,13,38,4,24,39,4,13,17,24,38,39
12/14/2018,25-56-42-26-31-49,25,56,42,26,31,49,25,26,31,42,49,56
12/16/2018,52-45-18-01-49-36,52,45,18,1,49,36,1,18,36,45,49,52
12/18/2018,36-35-47-38-13-06,36,35,47,38,13,6,6,13,35,36,38,47
12/21/2018,32-09-29-26-20-56,32,9,29,26,20,56,9,20,26,29,32,56
12/23/2018,35-25-48-24-38-39,35,25,48,24,38,39,24,25,35,38,39,48
12/28/2018,03-37-51-14-46-06,3,37,51,14,46,6,3,6,14,37,46,51
12/30/2018,01-09-50-56-51-28,1,9,50,56,51,28,1,9,28,50,51,56
1/4/2019,37-22-05-32-13-17,37,22,5,32,13,17,5,13,17,22,32,37
1/6/2019,52-45-24-05-14-44,52,45,24,5,14,44,5,14,24,44,45,52
1/8/2019,45-50-30-35-49-52,45,50,30,35,49,52,30,35,45,49,50,52
1/11/2019,07-21-23-39-25-18,7,21,23,39,25,18,7,18,21,23,25,39
1/13/2019,43-55-15-02-29-56,43,55,15,2,29,56,2,15,29,43,55,56
1/15/2019,18-21-54-03-23-47,18,21,54,3,23,47,3,18,21,23,47,54
1/18/2019,29-12-39-42-34-08,29,12,39,42,34,8,8,12,29,34,39,42
1/20/2019,42-06-39-45-05-11,42,6,39,45,5,11,5,6,11,39,42,45
1/22/2019,24-21-15-56-07-37,24,21,15,56,7,37,7,15,21,24,37,56
1/25/2019,27-15-34-20-22-18,27,15,34,20,22,18,15,18,20,22,27,34
1/27/2019,44-53-39-43-38-07,44,53,39,43,38,7,7,38,39,43,44,53
1/29/2019,22-30-23-52-14-38,22,30,23,52,14,38,14,22,23,30,38,52
2/1/2019,28-40-25-54-52-36,28,40,25,54,52,36,25,28,36,40,52,54
2/3/2019,15-10-57-27-09-28,15,10,57,27,9,28,9,10,15,27,28,57
2/5/2019,43-19-33-11-13-48,43,19,33,11,13,48,11,13,19,33,43,48
2/8/2019,21-28-57-39-19-20,21,28,57,39,19,20,19,20,21,28,39,57
2/10/2019,12-52-45-25-03-28,12,52,45,25,3,28,3,12,25,28,45,52
2/12/2019,25-53-45-08-29-26,25,53,45,8,29,26,8,25,26,29,45,53
2/15/2019,48-56-12-10-55-42,48,56,12,10,55,42,10,12,42,48,55,56
2/17/2019,31-33-05-10-32-43,31,33,5,10,32,43,5,10,31,32,33,43
2/19/2019,55-31-42-33-11-47,55,31,42,33,11,47,11,31,33,42,47,55
2/22/2019,20-51-06-10-11-16,20,51,6,10,11,16,6,10,11,16,20,51
2/24/2019,16-06-07-09-05-45,16,6,7,9,5,45,5,6,7,9,16,45
2/26/2019,42-10-21-25-04-08,42,10,21,25,4,8,4,8,10,21,25,42
3/1/2019,41-42-54-03-08-25,41,42,54,3,8,25,3,8,25,41,42,54
3/3/2019,11-46-12-20-36-22,11,46,12,20,36,22,11,12,20,22,36,46
3/5/2019,56-13-25-46-11-39,56,13,25,46,11,39,11,13,25,39,46,56
3/8/2019,25-45-03-30-24-48,25,45,3,30,24,48,3,24,25,30,45,48
3/10/2019,24-52-25-15-41-08,24,52,25,15,41,8,8,15,24,25,41,52
3/12/2019,03-27-37-35-30-08,3,27,37,35,30,8,3,8,27,30,35,37
3/15/2019,24-47-05-02-16-01,24,47,5,2,16,1,1,2,5,16,24,47
3/17/2019,38-31-30-15-05-13,38,31,30,15,5,13,5,13,15,30,31,38
3/19/2019,18-04-47-39-16-22,18,4,47,39,16,22,4,16,18,22,39,47
3/22/2019,23-45-13-56-39-57,23,45,13,56,39,57,13,23,39,45,56,57
3/24/2019,20-41-16-07-05-45,20,41,16,7,5,45,5,7,16,20,41,45
3/26/2019,09-51-55-53-32-54,9,51,55,53,32,54,9,32,51,53,54,55
3/29/2019,02-48-28-37-20-39,2,48,28,37,20,39,2,20,28,37,39,48
3/31/2019,13-17-35-38-18-43,13,17,35,38,18,43,13,17,18,35,38,43
4/2/2019,17-34-38-33-26-09,17,34,38,33,26,9,9,17,26,33,34,38
4/5/2019,06-49-51-29-41-10,6,49,51,29,41,10,6,10,29,41,49,51
4/7/2019,13-01-24-12-23-45,13,1,24,12,23,45,1,12,13,23,24,45
4/9/2019,23-39-51-19-10-40,23,39,51,19,10,40,10,19,23,39,40,51
4/12/2019,44-10-40-04-19-26,44,10,40,4,19,26,4,10,19,26,40,44
4/14/2019,18-13-28-23-19-14,18,13,28,23,19,14,13,14,18,19,23,28
4/16/2019,36-25-26-17-30-13,36,25,26,17,30,13,13,17,25,26,30,36
4/23/2019,29-43-35-28-24-45,29,43,35,28,24,45,24,28,29,35,43,45
4/26/2019,30-17-11-53-51-48,30,17,11,53,51,48,11,17,30,48,51,53
4/28/2019,12-07-33-08-14-50,12,7,33,8,14,50,7,8,12,14,33,50
4/30/2019,22-06-10-49-33-11,22,6,10,49,33,11,6,10,11,22,33,49
5/3/2019,32-40-54-22-05-34,32,40,54,22,5,34,5,22,32,34,40,54
5/5/2019,16-21-47-14-46-44,16,21,47,14,46,44,14,16,21,44,46,47
5/7/2019,22-46-26-36-30-10,22,46,26,36,30,10,10,22,26,30,36,46
5/10/2019,09-49-18-50-27-06,9,49,18,50,27,6,6,9,18,27,49,50
5/12/2019,06-17-04-26-08-15,6,17,4,26,8,15,4,6,8,15,17,26
5/14/2019,42-13-37-22-34-45,42,13,37,22,34,45,13,22,34,37,42,45
5/17/2019,21-19-36-09-20-07,21,19,36,9,20,7,7,9,19,20,21,36
5/19/2019,57-48-41-20-53-55,57,48,41,20,53,55,20,41,48,53,55,57
5/21/2019,19-09-35-24-20-07,19,9,35,24,20,7,7,9,19,20,24,35
5/24/2019,34-18-17-57-04-20,34,18,17,57,4,20,4,17,18,20,34,57
5/26/2019,46-28-04-05-45-09,46,28,4,5,45,9,4,5,9,28,45,46
5/28/2019,18-16-45-27-17-44,18,16,45,27,17,44,16,17,18,27,44,45
5/31/2019,33-04-38-35-56-47,33,4,38,35,56,47,4,33,35,38,47,56
6/2/2019,54-05-13-56-28-37,54,5,13,56,28,37,5,13,28,37,54,56
6/4/2019,50-03-54-07-26-29,50,3,54,7,26,29,3,7,26,29,50,54
6/7/2019,35-24-32-02-56-30,35,24,32,2,56,30,2,24,30,32,35,56
6/9/2019,23-45-34-52-16-31,23,45,34,52,16,31,16,23,31,34,45,52
6/11/2019,53-40-48-21-13-57,53,40,48,21,13,57,13,21,40,48,53,57
6/14/2019,04-27-57-46-13-07,4,27,57,46,13,7,4,7,13,27,46,57
6/16/2019,58-33-46-24-25-37,58,33,46,24,25,37,24,25,33,37,46,58
6/18/2019,18-05-43-11-58-44,18,5,43,11,58,44,5,11,18,43,44,58
6/21/2019,56-52-43-06-53-25,56,52,43,6,53,25,6,25,43,52,53,56
6/23/2019,43-36-07-24-41-55,43,36,7,24,41,55,7,24,36,41,43,55
6/25/2019,36-49-27-55-32-33,36,49,27,55,32,33,27,32,33,36,49,55
6/28/2019,10-04-52-18-37-16,10,4,52,18,37,16,4,10,16,18,37,52
6/30/2019,06-23-15-55-21-16,6,23,15,55,21,16,6,15,16,21,23,55
7/2/2019,57-38-19-35-23-04,57,38,19,35,23,4,4,19,23,35,38,57
7/5/2019,40-14-12-52-16-18,40,14,12,52,16,18,12,14,16,18,40,52
7/7/2019,07-11-04-51-10-53,7,11,4,51,10,53,4,7,10,11,51,53
7/9/2019,09-29-53-47-19-27,9,29,53,47,19,27,9,19,27,29,47,53
7/12/2019,19-16-20-27-03-32,19,16,20,27,3,32,3,16,19,20,27,32
7/14/2019,20-18-54-47-39-42,20,18,54,47,39,42,18,20,39,42,47,54
7/16/2019,53-24-58-55-18-21,53,24,58,55,18,21,18,21,24,53,55,58
7/19/2019,47-31-12-22-32-23,47,31,12,22,32,23,12,22,23,31,32,47
7/21/2019,06-17-16-03-26-34,6,17,16,3,26,34,3,6,16,17,26,34
7/23/2019,26-08-20-31-17-14,26,8,20,31,17,14,8,14,17,20,26,31
7/26/2019,19-31-46-50-55-11,19,31,46,50,55,11,11,19,31,46,50,55
7/28/2019,53-56-03-34-46-52,53,56,3,34,46,52,3,34,46,52,53,56
7/30/2019,03-16-08-02-53-10,3,16,8,2,53,10,2,3,8,10,16,53
8/2/2019,41-11-17-45-34-37,41,11,17,45,34,37,11,17,34,37,41,45
8/4/2019,01-12-43-05-41-02,1,12,43,5,41,2,1,2,5,12,41,43
8/6/2019,29-09-08-55-07-24,29,9,8,55,7,24,7,8,9,24,29,55
8/9/2019,29-20-11-44-09-26,29,20,11,44,9,26,9,11,20,26,29,44
8/11/2019,46-05-32-31-12-27,46,5,32,31,12,27,5,12,27,31,32,46
8/13/2019,51-16-10-02-04-32,51,16,10,2,4,32,2,4,10,16,32,51
8/16/2019,52-50-51-14-37-54,52,50,51,14,37,54,14,37,50,51,52,54
8/18/2019,56-42-52-27-38-22,56,42,52,27,38,22,22,27,38,42,52,56
8/20/2019,12-47-09-06-20-35,12,47,9,6,20,35,6,9,12,20,35,47
8/23/2019,45-22-16-56-43-19,45,22,16,56,43,19,16,19,22,43,45,56
8/25/2019,43-13-10-09-15-17,43,13,10,9,15,17,9,10,13,15,17,43
8/27/2019,39-57-47-18-41-31,39,57,47,18,41,31,18,31,39,41,47,57
8/30/2019,54-14-15-35-55-34,54,14,15,35,55,34,14,15,34,35,54,55
9/1/2019,40-27-54-38-30-24,40,27,54,38,30,24,24,27,30,38,40,54
9/3/2019,43-49-14-55-44-33,43,49,14,55,44,33,14,33,43,44,49,55
9/6/2019,43-57-50-12-49-19,43,57,50,12,49,19,12,19,43,49,50,57
9/8/2019,56-53-49-40-20-07,56,53,49,40,20,7,7,20,40,49,53,56
9/10/2019,30-13-09-11-47-01,30,13,9,11,47,1,1,9,11,13,30,47
9/13/2019,44-49-42-18-20-04,44,49,42,18,20,4,4,18,20,42,44,49
9/15/2019,08-34-55-31-01-11,8,34,55,31,1,11,1,8,11,31,34,55
9/17/2019,21-26-38-10-19-36,21,26,38,10,19,36,10,19,21,26,36,38
9/20/2019,58-05-01-14-09-36,58,5,1,14,9,36,1,5,9,14,36,58
9/22/2019,10-05-02-24-49-58,10,5,2,24,49,58,2,5,10,24,49,58
9/24/2019,15-39-10-05-21-55,15,39,10,5,21,55,5,10,15,21,39,55
9/27/2019,47-56-46-58-54-37,47,56,46,58,54,37,37,46,47,54,56,58
9/29/2019,08-24-37-23-26-40,8,24,37,23,26,40,8,23,24,26,37,40
10/1/2019,09-02-35-11-52-06,9,2,35,11,52,6,2,6,9,11,35,52
10/4/2019,22-52-08-45-02-41,22,52,8,45,2,41,2,8,22,41,45,52
10/6/2019,23-11-12-42-08-45,23,11,12,42,8,45,8,11,12,23,42,45
10/8/2019,40-52-14-45-21-38,40,52,14,45,21,38,14,21,38,40,45,52
10/11/2019,55-16-17-09-52-20,55,16,17,9,52,20,9,16,17,20,52,55
10/13/2019,13-31-17-22-35-36,13,31,17,22,35,36,13,17,22,31,35,36
10/15/2019,13-23-09-58-38-14,13,23,9,58,38,14,9,13,14,23,38,58
10/18/2019,55-37-11-21-18-45,55,37,11,21,18,45,11,18,21,37,45,55
10/20/2019,45-43-02-47-13-58,45,43,2,47,13,58,2,13,43,45,47,58
10/22/2019,14-25-54-45-35-36,14,25,54,45,35,36,14,25,35,36,45,54
10/25/2019,34-44-13-30-29-54,34,44,13,30,29,54,13,29,30,34,44,54
10/25/2019,34-44-13-30-29-54,34,44,13,30,29,54,13,29,30,34,44,54
10/27/2019,06-03-39-38-43-34,6,3,39,38,43,34,3,6,34,38,39,43
10/29/2019,02-37-50-26-22-10,2,37,50,26,22,10,2,10,22,26,37,50
11/1/2019,10-18-14-23-03-54,10,18,14,23,3,54,3,10,14,18,23,54
11/3/2019,37-13-31-22-28-16,37,13,31,22,28,16,13,16,22,28,31,37
11/5/2019,11-49-32-08-45-52,11,49,32,8,45,52,8,11,32,45,49,52
11/8/2019,54-31-08-22-52-32,54,31,8,22,52,32,8,22,31,32,52,54
11/10/2019,22-07-33-54-13-15,22,7,33,54,13,15,7,13,15,22,33,54
11/12/2019,11-43-53-28-15-49,11,43,53,28,15,49,11,15,28,43,49,53
11/15/2019,56-21-19-32-39-41,56,21,19,32,39,41,19,21,32,39,41,56
11/17/2019,15-55-02-12-35-14,15,55,2,12,35,14,2,12,14,15,35,55
11/19/2019,15-55-17-01-06-20,15,55,17,1,6,20,1,6,15,17,20,55
11/22/2019,01-02-25-32-31-50,1,2,25,32,31,50,1,2,25,31,32,50
11/24/2019,41-28-27-44-14-57,41,28,27,44,14,57,14,27,28,41,44,57
11/26/2019,58-46-45-52-25-54,58,46,45,52,25,54,25,45,46,52,54,58
