date,results,slot 1,slot 2,slot 3,slot 4,slot 5,slot 6,sorted1,sorted2,sorted3,sorted4,sorted5,sorted6
4/23/2012,13-08-49-44-20-22,13,8,49,44,20,22,8,13,20,22,44,49
4/25/2012,07-23-15-05-02-50,7,23,15,5,2,50,2,5,7,15,23,50
4/28/2012,25-55-10-22-37-29,25,55,10,22,37,29,10,22,25,29,37,55
4/30/2012,22-34-36-09-17-31,22,34,36,9,17,31,9,17,22,31,34,36
5/2/2012,20-35-45-47-30-06,20,35,45,47,30,6,6,20,30,35,45,47
5/5/2012,25-50-43-08-54-15,25,50,43,8,54,15,8,15,25,43,50,54
5/7/2012,20-47-04-02-09-40,20,47,4,2,9,40,2,4,9,20,40,47
5/9/2012,12-08-46-53-41-55,12,8,46,53,41,55,8,12,41,46,53,55
5/12/2012,16-35-08-29-17-52,16,35,8,29,17,52,8,16,17,29,35,52
5/14/2012,35-27-23-06-45-09,35,27,23,6,45,9,6,9,23,27,35,45
5/16/2012,16-25-10-07-03-48,16,25,10,7,3,48,3,7,10,16,25,48
5/19/2012,07-21-40-48-04-35,7,21,40,48,4,35,4,7,21,35,40,48
5/21/2012,27-01-38-49-05-02,27,1,38,49,5,2,1,2,5,27,38,49
5/23/2012,08-54-39-19-29-55,8,54,39,19,29,55,8,19,29,39,54,55
5/26/2012,23-04-44-41-03-10,23,4,44,41,3,10,3,4,10,23,41,44
5/28/2012,23-22-50-32-13-29,23,22,50,32,13,29,13,22,23,29,32,50
5/30/2012,05-42-36-08-16-38,5,42,36,8,16,38,5,8,16,36,38,42
6/2/2012,54-45-17-32-48-01,54,45,17,32,48,1,1,17,32,45,48,54
6/4/2012,34-14-11-30-26-10,34,14,11,30,26,10,10,11,14,26,30,34
6/6/2012,53-15-09-52-17-21,53,15,9,52,17,21,9,15,17,21,52,53
6/9/2012,24-28-52-27-40-20,24,28,52,27,40,20,20,24,27,28,40,52
6/11/2012,20-55-33-22-12-31,20,55,33,22,12,31,12,20,22,31,33,55
6/13/2012,19-26-53-50-34-22,19,26,53,50,34,22,19,22,26,34,50,53
6/16/2012,06-10-30-44-51-28,6,10,30,44,51,28,6,10,28,30,44,51
6/18/2012,01-48-04-06-47-46,1,48,4,6,47,46,1,4,6,46,47,48
6/20/2012,43-36-33-15-12-09,43,36,33,15,12,9,9,12,15,33,36,43
6/23/2012,26-13-18-15-02-17,26,13,18,15,2,17,2,13,15,17,18,26
6/25/2012,12-05-34-06-26-35,12,5,34,6,26,35,5,6,12,26,34,35
6/27/2012,22-17-20-37-33-10,22,17,20,37,33,10,10,17,20,22,33,37
6/30/2012,26-24-52-16-11-25,26,24,52,16,11,25,11,16,24,25,26,52
7/2/2012,09-35-25-16-53-04,9,35,25,16,53,4,4,9,16,25,35,53
7/4/2012,36-26-10-49-32-37,36,26,10,49,32,37,10,26,32,36,37,49
7/7/2012,18-26-21-10-25-54,18,26,21,10,25,54,10,18,21,25,26,54
7/9/2012,03-36-39-29-35-26,3,36,39,29,35,26,3,26,29,35,36,39
7/11/2012,14-45-30-04-13-31,14,45,30,4,13,31,4,13,14,30,31,45
7/14/2012,13-39-34-42-32-55,13,39,34,42,32,55,13,32,34,39,42,55
7/16/2012,48-19-46-27-20-40,48,19,46,27,20,40,19,20,27,40,46,48
7/18/2012,51-34-48-40-05-50,51,34,48,40,5,50,5,34,40,48,50,51
7/21/2012,21-15-40-38-48-07,21,15,40,38,48,7,7,15,21,38,40,48
7/23/2012,34-12-54-52-35-20,34,12,54,52,35,20,12,20,34,35,52,54
7/25/2012,27-14-32-03-25-04,27,14,32,3,25,4,3,4,14,25,27,32
7/28/2012,28-20-33-55-36-26,28,20,33,55,36,26,20,26,28,33,36,55
7/30/2012,04-31-33-42-43-46,4,31,33,42,43,46,4,31,33,42,43,46
8/1/2012,54-04-27-26-33-36,54,4,27,26,33,36,4,26,27,33,36,54
8/4/2012,11-08-33-47-27-01,11,8,33,47,27,1,1,8,11,27,33,47
8/6/2012,07-19-16-10-22-33,7,19,16,10,22,33,7,10,16,19,22,33
8/8/2012,40-20-23-13-16-47,40,20,23,13,16,47,13,16,20,23,40,47
8/11/2012,08-13-38-28-29-02,8,13,38,28,29,2,2,8,13,28,29,38
8/13/2012,43-18-20-24-44-34,43,18,20,24,44,34,18,20,24,34,43,44
8/15/2012,50-17-41-27-13-31,50,17,41,27,13,31,13,17,27,31,41,50
8/18/2012,25-15-29-35-31-48,25,15,29,35,31,48,15,25,29,31,35,48
8/20/2012,37-05-36-22-52-03,37,5,36,22,52,3,3,5,22,36,37,52
8/22/2012,24-03-42-36-35-06,24,3,42,36,35,6,3,6,24,35,36,42
8/25/2012,39-31-46-53-37-27,39,31,46,53,37,27,27,31,37,39,46,53
8/27/2012,22-52-39-30-36-41,22,52,39,30,36,41,22,30,36,39,41,52
8/29/2012,49-08-01-02-28-35,49,8,1,2,28,35,1,2,8,28,35,49
9/1/2012,22-03-36-17-15-45,22,3,36,17,15,45,3,15,17,22,36,45
9/3/2012,06-13-24-03-08-54,6,13,24,3,8,54,3,6,8,13,24,54
9/5/2012,16-20-28-08-27-51,16,20,28,8,27,51,8,16,20,27,28,51
9/8/2012,40-18-29-45-27-01,40,18,29,45,27,1,1,18,27,29,40,45
9/10/2012,17-52-24-26-37-45,17,52,24,26,37,45,17,24,26,37,45,52
9/12/2012,25-52-26-05-49-17,25,52,26,5,49,17,5,17,25,26,49,52
9/15/2012,43-45-17-15-11-04,43,45,17,15,11,4,4,11,15,17,43,45
9/17/2012,47-08-24-28-26-14,47,8,24,28,26,14,8,14,24,26,28,47
9/19/2012,43-36-22-40-31-25,43,36,22,40,31,25,22,25,31,36,40,43
9/22/2012,47-19-07-03-55-29,47,19,7,3,55,29,3,7,19,29,47,55
9/24/2012,12-17-23-44-51-25,12,17,23,44,51,25,12,17,23,25,44,51
9/26/2012,27-54-44-21-48-55,27,54,44,21,48,55,21,27,44,48,54,55
9/29/2012,13-05-22-06-49-24,13,5,22,6,49,24,5,6,13,22,24,49
10/1/2012,35-06-26-13-21-22,35,6,26,13,21,22,6,13,21,22,26,35
10/3/2012,39-54-44-29-25-30,39,54,44,29,25,30,25,29,30,39,44,54
10/6/2012,08-54-01-49-27-42,8,54,1,49,27,42,1,8,27,42,49,54
10/8/2012,07-01-14-32-52-31,7,1,14,32,52,31,1,7,14,31,32,52
10/10/2012,49-40-02-47-37-28,49,40,2,47,37,28,2,28,37,40,47,49
10/13/2012,27-52-53-20-29-15,27,52,53,20,29,15,15,20,27,29,52,53
10/15/2012,34-54-08-25-07-47,34,54,8,25,7,47,7,8,25,34,47,54
10/17/2012,08-38-30-37-25-06,8,38,30,37,25,6,6,8,25,30,37,38
10/20/2012,37-38-24-33-35-32,37,38,24,33,35,32,24,32,33,35,37,38
10/22/2012,24-48-09-02-39-19,24,48,9,2,39,19,2,9,19,24,39,48
10/24/2012,36-45-20-49-54-51,36,45,20,49,54,51,20,36,45,49,51,54
10/27/2012,43-29-52-21-08-10,43,29,52,21,8,10,8,10,21,29,43,52
10/29/2012,46-37-21-11-01-42,46,37,21,11,1,42,1,11,21,37,42,46
10/31/2012,37-38-29-34-35-50,37,38,29,34,35,50,29,34,35,37,38,50
11/3/2012,25-26-28-34-19-30,25,26,28,34,19,30,19,25,26,28,30,34
11/5/2012,12-31-30-27-06-36,12,31,30,27,6,36,6,12,27,30,31,36
11/7/2012,05-52-39-17-21-48,5,52,39,17,21,48,5,17,21,39,48,52
11/10/2012,19-49-54-53-22-47,19,49,54,53,22,47,19,22,47,49,53,54
11/12/2012,40-51-26-21-45-53,40,51,26,21,45,53,21,26,40,45,51,53
11/14/2012,29-30-14-28-07-25,29,30,14,28,7,25,7,14,25,28,29,30
11/17/2012,49-04-25-19-43-01,49,4,25,19,43,1,1,4,19,25,43,49
11/19/2012,15-45-31-11-36-18,15,45,31,11,36,18,11,15,18,31,36,45
11/21/2012,03-19-11-26-25-28,3,19,11,26,25,28,3,11,19,25,26,28
11/24/2012,42-04-27-53-45-54,42,4,27,53,45,54,4,27,42,45,53,54
11/26/2012,28-52-05-04-41-27,28,52,5,4,41,27,4,5,27,28,41,52
11/28/2012,17-50-55-14-29-06,17,50,55,14,29,6,6,14,17,29,50,55
12/1/2012,24-09-33-11-43-14,24,9,33,11,43,14,9,11,14,24,33,43
12/3/2012,50-08-29-07-55-01,50,8,29,7,55,1,1,7,8,29,50,55
12/5/2012,50-49-13-44-43-26,50,49,13,44,43,26,13,26,43,44,49,50
12/8/2012,11-18-04-36-39-46,11,18,4,36,39,46,4,11,18,36,39,46
12/10/2012,21-13-52-25-10-38,21,13,52,25,10,38,10,13,21,25,38,52
12/12/2012,47-17-26-35-52-32,47,17,26,35,52,32,17,26,32,35,47,52
12/15/2012,21-23-18-24-35-13,21,23,18,24,35,13,13,18,21,23,24,35
12/17/2012,37-14-40-21-24-27,37,14,40,21,24,27,14,21,24,27,37,40
12/19/2012,52-23-12-22-34-48,52,23,12,22,34,48,12,22,23,34,48,52
12/22/2012,42-30-39-46-37-33,42,30,39,46,37,33,30,33,37,39,42,46
12/24/2012,36-08-42-41-29-07,36,8,42,41,29,7,7,8,29,36,41,42
12/26/2012,18-51-03-54-09-37,18,51,3,54,9,37,3,9,18,37,51,54
12/29/2012,31-36-48-09-46-52,31,36,48,9,46,52,9,31,36,46,48,52
12/31/2012,45-01-11-42-36-23,45,1,11,42,36,23,1,11,23,36,42,45
1/2/2013,16-33-22-41-06-25,16,33,22,41,6,25,6,16,22,25,33,41
1/5/2013,55-38-13-28-41-39,55,38,13,28,41,39,13,28,38,39,41,55
1/7/2013,08-45-12-20-47-28,8,45,12,20,47,28,8,12,20,28,45,47
1/9/2013,25-52-54-37-20-51,25,52,54,37,20,51,20,25,37,51,52,54
1/12/2013,39-20-33-19-14-22,39,20,33,19,14,22,14,19,20,22,33,39
1/14/2013,55-14-23-22-47-24,55,14,23,22,47,24,14,22,23,24,47,55
1/16/2013,19-49-38-32-43-31,19,49,38,32,43,31,19,31,32,38,43,49
1/19/2013,18-42-06-47-52-26,18,42,6,47,52,26,6,18,26,42,47,52
1/21/2013,12-42-50-08-52-37,12,42,50,8,52,37,8,12,37,42,50,52
1/23/2013,23-16-24-54-21-08,23,16,24,54,21,8,8,16,21,23,24,54
1/26/2013,15-35-02-33-22-48,15,35,2,33,22,48,2,15,22,33,35,48
1/28/2013,27-22-36-24-18-38,27,22,36,24,18,38,18,22,24,27,36,38
1/30/2013,07-14-08-49-15-13,7,14,8,49,15,13,7,8,13,14,15,49
2/2/2013,43-19-40-10-36-11,43,19,40,10,36,11,10,11,19,36,40,43
2/4/2013,18-51-32-43-07-16,18,51,32,43,7,16,7,16,18,32,43,51
2/6/2013,25-46-05-21-24-36,25,46,5,21,24,36,5,21,24,25,36,46
2/9/2013,24-42-45-12-44-02,24,42,45,12,44,2,2,12,24,42,44,45
2/11/2013,40-16-07-19-21-11,40,16,7,19,21,11,7,11,16,19,21,40
2/13/2013,27-28-25-16-05-09,27,28,25,16,5,9,5,9,16,25,27,28
2/16/2013,23-32-20-10-53-14,23,32,20,10,53,14,10,14,20,23,32,53
2/18/2013,25-13-49-07-43-34,25,13,49,7,43,34,7,13,25,34,43,49
2/20/2013,45-51-54-26-23-30,45,51,54,26,23,30,23,26,30,45,51,54
2/23/2013,09-37-29-01-53-18,9,37,29,1,53,18,1,9,18,29,37,53
2/25/2013,31-36-02-41-13-25,31,36,2,41,13,25,2,13,25,31,36,41
2/27/2013,21-20-23-18-13-11,21,20,23,18,13,11,11,13,18,20,21,23
3/2/2013,46-36-07-10-27-17,46,36,7,10,27,17,7,10,17,27,36,46
3/4/2013,47-51-21-18-32-31,47,51,21,18,32,31,18,21,31,32,47,51
3/6/2013,08-32-16-05-12-23,8,32,16,5,12,23,5,8,12,16,23,32
3/9/2013,54-40-17-13-49-23,54,40,17,13,49,23,13,17,23,40,49,54
3/11/2013,06-37-42-20-19-30,6,37,42,20,19,30,6,19,20,30,37,42
3/13/2013,48-08-13-40-10-21,48,8,13,40,10,21,8,10,13,21,40,48
3/16/2013,15-02-22-24-51-10,15,2,22,24,51,10,2,10,15,22,24,51
3/18/2013,49-32-41-05-12-55,49,32,41,5,12,55,5,12,32,41,49,55
3/20/2013,50-19-44-24-41-09,50,19,44,24,41,9,9,19,24,41,44,50
3/23/2013,22-10-01-17-32-54,22,10,1,17,32,54,1,10,17,22,32,54
3/25/2013,23-18-48-19-29-16,23,18,48,19,29,16,16,18,19,23,29,48
3/27/2013,32-39-09-24-16-29,32,39,9,24,16,29,9,16,24,29,32,39
4/1/2013,36-54-35-44-01-18,36,54,35,44,1,18,1,18,35,36,44,54
4/3/2013,12-52-09-46-49-10,12,52,9,46,49,10,9,10,12,46,49,52
4/6/2013,09-14-33-35-37-47,9,14,33,35,37,47,9,14,33,35,37,47
4/8/2013,32-37-08-33-55-16,32,37,8,33,55,16,8,16,32,33,37,55
4/10/2013,29-02-48-52-22-31,29,2,48,52,22,31,2,22,29,31,48,52
4/13/2013,30-22-54-51-13-31,30,22,54,51,13,31,13,22,30,31,51,54
4/15/2013,50-37-05-33-01-29,50,37,5,33,1,29,1,5,29,33,37,50
4/17/2013,38-21-04-24-06-19,38,21,4,24,6,19,4,6,19,21,24,38
4/20/2013,07-27-48-53-11-31,7,27,48,53,11,31,7,11,27,31,48,53
4/22/2013,55-41-44-04-40-12,55,41,44,4,40,12,4,12,40,41,44,55
4/24/2013,23-28-37-04-40-36,23,28,37,4,40,36,4,23,28,36,37,40
4/27/2013,01-29-05-17-52-35,1,29,5,17,52,35,1,5,17,29,35,52
4/29/2013,34-32-48-09-47-11,34,32,48,9,47,11,9,11,32,34,47,48
5/1/2013,17-55-22-54-44-07,17,55,22,54,44,7,7,17,22,44,54,55
5/4/2013,08-37-48-32-15-27,8,37,48,32,15,27,8,15,27,32,37,48
5/6/2013,26-17-23-30-50-28,26,17,23,30,50,28,17,23,26,28,30,50
5/8/2013,22-29-45-47-42-10,22,29,45,47,42,10,10,22,29,42,45,47
5/11/2013,44-55-19-49-02-40,44,55,19,49,2,40,2,19,40,44,49,55
5/13/2013,28-50-05-11-54-26,28,50,5,11,54,26,5,11,26,28,50,54
5/15/2013,50-25-45-35-40-48,50,25,45,35,40,48,25,35,40,45,48,50
5/18/2013,18-38-55-20-09-33,18,38,55,20,9,33,9,18,20,33,38,55
5/20/2013,51-04-37-50-27-13,51,4,37,50,27,13,4,13,27,37,50,51
5/22/2013,42-28-32-22-41-40,42,28,32,22,41,40,22,28,32,40,41,42
5/25/2013,11-31-21-49-24-41,11,31,21,49,24,41,11,21,24,31,41,49
5/27/2013,16-26-47-41-06-12,16,26,47,41,6,12,6,12,16,26,41,47
5/29/2013,12-23-50-41-27-38,12,23,50,41,27,38,12,23,27,38,41,50
6/1/2013,39-33-18-36-37-15,39,33,18,36,37,15,15,18,33,36,37,39
6/3/2013,18-04-39-46-43-51,18,4,39,46,43,51,4,18,39,43,46,51
6/5/2013,29-47-09-55-14-37,29,47,9,55,14,37,9,14,29,37,47,55
6/8/2013,33-17-30-29-32-21,33,17,30,29,32,21,17,21,29,30,32,33
6/10/2013,32-36-15-06-21-12,32,36,15,6,21,12,6,12,15,21,32,36
6/12/2013,47-34-31-05-24-20,47,34,31,5,24,20,5,20,24,31,34,47
6/15/2013,22-33-28-08-13-43,22,33,28,8,13,43,8,13,22,28,33,43
6/17/2013,34-06-33-29-28-47,34,6,33,29,28,47,6,28,29,33,34,47
6/19/2013,55-45-41-38-12-30,55,45,41,38,12,30,12,30,38,41,45,55
6/22/2013,15-30-39-47-44-21,15,30,39,47,44,21,15,21,30,39,44,47
6/24/2013,07-35-14-23-52-40,7,35,14,23,52,40,7,14,23,35,40,52
6/26/2013,23-09-26-02-47-24,23,9,26,2,47,24,2,9,23,24,26,47
6/29/2013,26-50-43-55-29-21,26,50,43,55,29,21,21,26,29,43,50,55
7/1/2013,09-21-43-35-54-12,9,21,43,35,54,12,9,12,21,35,43,54
7/3/2013,41-25-09-43-23-48,41,25,9,43,23,48,9,23,25,41,43,48
7/6/2013,02-22-41-12-17-49,2,22,41,12,17,49,2,12,17,22,41,49
7/8/2013,29-16-32-20-08-11,29,16,32,20,8,11,8,11,16,20,29,32
7/10/2013,25-35-30-44-24-18,25,35,30,44,24,18,18,24,25,30,35,44
7/13/2013,22-14-08-29-42-18,22,14,8,29,42,18,8,14,18,22,29,42
7/15/2013,42-46-30-38-01-41,42,46,30,38,1,41,1,30,38,41,42,46
7/17/2013,17-28-25-14-07-10,17,28,25,14,7,10,7,10,14,17,25,28
7/20/2013,39-06-50-11-42-44,39,6,50,11,42,44,6,11,39,42,44,50
7/22/2013,21-02-24-28-23-39,21,2,24,28,23,39,2,21,23,24,28,39
7/24/2013,06-22-50-55-44-10,6,22,50,55,44,10,6,10,22,44,50,55
7/27/2013,07-30-35-36-20-45,7,30,35,36,20,45,7,20,30,35,36,45
7/29/2013,03-11-41-06-04-21,3,11,41,6,4,21,3,4,6,11,21,41
7/31/2013,03-35-18-42-25-37,3,35,18,42,25,37,3,18,25,35,37,42
8/3/2013,04-19-22-35-26-43,4,19,22,35,26,43,4,19,22,26,35,43
8/5/2013,52-24-38-18-01-31,52,24,38,18,1,31,1,18,24,31,38,52
8/7/2013,10-52-06-02-08-44,10,52,6,2,8,44,2,6,8,10,44,52
8/10/2013,51-30-42-32-43-09,51,30,42,32,43,9,9,30,32,42,43,51
8/12/2013,24-45-06-25-21-18,24,45,6,25,21,18,6,18,21,24,25,45
8/14/2013,19-14-07-53-06-38,19,14,7,53,6,38,6,7,14,19,38,53
8/17/2013,01-35-27-13-09-07,1,35,27,13,9,7,1,7,9,13,27,35
8/19/2013,51-30-25-16-11-52,51,30,25,16,11,52,11,16,25,30,51,52
8/21/2013,34-25-03-28-01-16,34,25,3,28,1,16,1,3,16,25,28,34
8/24/2013,27-55-29-07-24-31,27,55,29,7,24,31,7,24,27,29,31,55
8/26/2013,33-55-21-52-12-38,33,55,21,52,12,38,12,21,33,38,52,55
8/28/2013,10-50-28-25-34-37,10,50,28,25,34,37,10,25,28,34,37,50
8/31/2013,55-26-03-40-25-21,55,26,3,40,25,21,3,21,25,26,40,55
9/2/2013,26-25-51-36-41-27,26,25,51,36,41,27,25,26,27,36,41,51
9/4/2013,45-29-16-47-20-41,45,29,16,47,20,41,16,20,29,41,45,47
9/7/2013,39-12-38-23-11-40,39,12,38,23,11,40,11,12,23,38,39,40
9/9/2013,30-03-33-32-36-18,30,3,33,32,36,18,3,18,30,32,33,36
9/11/2013,47-05-07-54-25-02,47,5,7,54,25,2,2,5,7,25,47,54
9/14/2013,52-14-32-44-08-13,52,14,32,44,8,13,8,13,14,32,44,52
9/16/2013,46-55-04-38-22-42,46,55,4,38,22,42,4,22,38,42,46,55
9/18/2013,50-52-10-28-34-05,50,52,10,28,34,5,5,10,28,34,50,52
9/21/2013,48-52-35-34-29-55,48,52,35,34,29,55,29,34,35,48,52,55
9/23/2013,11-21-14-24-28-30,11,21,14,24,28,30,11,14,21,24,28,30
9/25/2013,28-18-29-39-45-15,28,18,29,39,45,15,15,18,28,29,39,45
9/28/2013,50-44-20-31-26-45,50,44,20,31,26,45,20,26,31,44,45,50
9/30/2013,04-41-46-19-17-52,4,41,46,19,17,52,4,17,19,41,46,52
10/2/2013,22-07-09-21-13-18,22,7,9,21,13,18,7,9,13,18,21,22
10/5/2013,17-18-07-47-03-31,17,18,7,47,3,31,3,7,17,18,31,47
10/7/2013,53-01-37-14-38-07,53,1,37,14,38,7,1,7,14,37,38,53
10/9/2013,51-09-42-27-05-31,51,9,42,27,5,31,5,9,27,31,42,51
10/12/2013,11-48-01-13-10-42,11,48,1,13,10,42,1,10,11,13,42,48
10/14/2013,17-51-14-55-32-07,17,51,14,55,32,7,7,14,17,32,51,55
10/16/2013,14-45-31-04-47-49,14,45,31,4,47,49,4,14,31,45,47,49
10/19/2013,15-38-26-21-18-39,15,38,26,21,18,39,15,18,21,26,38,39
10/21/2013,16-54-29-15-44-43,16,54,29,15,44,43,15,16,29,43,44,54
10/23/2013,26-06-37-34-28-40,26,6,37,34,28,40,6,26,28,34,37,40
10/26/2013,46-02-04-30-22-33,46,2,4,30,22,33,2,4,22,30,33,46
10/28/2013,10-36-48-41-40-23,10,36,48,41,40,23,10,23,36,40,41,48
10/30/2013,23-24-47-43-53-07,23,24,47,43,53,7,7,23,24,43,47,53
11/2/2013,06-34-38-20-49-13,6,34,38,20,49,13,6,13,20,34,38,49
11/4/2013,26-47-50-48-28-55,26,47,50,48,28,55,26,28,47,48,50,55
11/6/2013,01-23-32-41-28-17,1,23,32,41,28,17,1,17,23,28,32,41
11/9/2013,18-01-39-47-03-55,18,1,39,47,3,55,1,3,18,39,47,55
11/11/2013,50-21-43-52-19-02,50,21,43,52,19,2,2,19,21,43,50,52
11/13/2013,38-20-04-28-47-22,38,20,4,28,47,22,4,20,22,28,38,47
11/16/2013,17-53-47-35-07-27,17,53,47,35,7,27,7,17,27,35,47,53
11/18/2013,21-25-13-50-26-04,21,25,13,50,26,4,4,13,21,25,26,50
11/20/2013,04-54-14-53-36-50,4,54,14,53,36,50,4,14,36,50,53,54
11/23/2013,32-46-28-38-48-21,32,46,28,38,48,21,21,28,32,38,46,48
11/25/2013,47-39-10-43-16-51,47,39,10,43,16,51,10,16,39,43,47,51
11/27/2013,43-28-04-17-36-09,43,28,4,17,36,9,4,9,17,28,36,43
11/30/2013,24-35-40-03-20-48,24,35,40,3,20,48,3,20,24,35,40,48
12/2/2013,43-42-15-21-55-29,43,42,15,21,55,29,15,21,29,42,43,55
12/4/2013,54-27-03-11-28-02,54,27,3,11,28,2,2,3,11,27,28,54
12/7/2013,41-14-27-13-02-35,41,14,27,13,2,35,2,13,14,27,35,41
12/9/2013,17-04-51-18-40-50,17,4,51,18,40,50,4,17,18,40,50,51
12/11/2013,35-41-18-54-31-39,35,41,18,54,31,39,18,31,35,39,41,54
12/14/2013,08-10-29-06-51-35,8,10,29,6,51,35,6,8,10,29,35,51
12/16/2013,11-55-53-16-39-17,11,55,53,16,39,17,11,16,17,39,53,55
12/18/2013,07-20-40-01-31-21,7,20,40,1,31,21,1,7,20,21,31,40
12/21/2013,09-49-14-03-23-35,9,49,14,3,23,35,3,9,14,23,35,49
12/23/2013,40-24-08-48-35-09,40,24,8,48,35,9,8,9,24,35,40,48
12/28/2013,35-42-09-15-39-36,35,42,9,15,39,36,9,15,35,36,39,42
12/30/2013,38-15-34-29-08-41,38,15,34,29,8,41,8,15,29,34,38,41
1/4/2014,32-10-18-03-38-31,32,10,18,3,38,31,3,10,18,31,32,38
1/6/2014,09-02-47-29-12-55,9,2,47,29,12,55,2,9,12,29,47,55
1/8/2014,22-43-08-54-20-40,22,43,8,54,20,40,8,20,22,40,43,54
1/11/2014,08-24-30-52-27-06,8,24,30,52,27,6,6,8,24,27,30,52
1/13/2014,39-04-38-19-42-13,39,4,38,19,42,13,4,13,19,38,39,42
1/15/2014,38-21-03-22-50-28,38,21,3,22,50,28,3,21,22,28,38,50
1/18/2014,27-08-48-09-46-45,27,8,48,9,46,45,8,9,27,45,46,48
1/20/2014,02-38-32-19-08-03,2,38,32,19,8,3,2,3,8,19,32,38
1/22/2014,19-23-53-04-16-30,19,23,53,4,16,30,4,16,19,23,30,53
1/25/2014,50-41-47-09-35-05,50,41,47,9,35,5,5,9,35,41,47,50
1/27/2014,54-32-47-14-46-53,54,32,47,14,46,53,14,32,46,47,53,54
1/29/2014,51-25-50-17-45-32,51,25,50,17,45,32,17,25,32,45,50,51
2/1/2014,25-09-06-50-32-48,25,9,6,50,32,48,6,9,25,32,48,50
2/3/2014,49-37-22-27-35-44,49,37,22,27,35,44,22,27,35,37,44,49
2/5/2014,20-42-33-13-03-04,20,42,33,13,3,4,3,4,13,20,33,42
2/8/2014,08-51-09-49-15-26,8,51,9,49,15,26,8,9,15,26,49,51
2/10/2014,23-49-09-48-46-45,23,49,9,48,46,45,9,23,45,46,48,49
2/12/2014,16-46-03-52-51-15,16,46,3,52,51,15,3,15,16,46,51,52
2/15/2014,08-03-19-13-42-01,8,3,19,13,42,1,1,3,8,13,19,42
2/17/2014,45-21-39-16-24-27,45,21,39,16,24,27,16,21,24,27,39,45
2/19/2014,18-23-09-07-14-13,18,23,9,7,14,13,7,9,13,14,18,23
2/22/2014,08-51-11-48-34-10,8,51,11,48,34,10,8,10,11,34,48,51
2/24/2014,03-27-52-02-26-43,3,27,52,2,26,43,2,3,26,27,43,52
2/26/2014,54-17-28-55-23-05,54,17,28,55,23,5,5,17,23,28,54,55
3/1/2014,55-21-37-48-14-47,55,21,37,48,14,47,14,21,37,47,48,55
3/3/2014,42-47-43-48-52-17,42,47,43,48,52,17,17,42,43,47,48,52
3/5/2014,26-34-36-27-45-39,26,34,36,27,45,39,26,27,34,36,39,45
3/8/2014,11-21-07-20-54-26,11,21,7,20,54,26,7,11,20,21,26,54
3/10/2014,33-51-42-27-32-43,33,51,42,27,32,43,27,32,33,42,43,51
3/12/2014,08-44-01-54-30-05,8,44,1,54,30,5,1,5,8,30,44,54
3/15/2014,46-40-55-32-02-03,46,40,55,32,2,3,2,3,32,40,46,55
3/17/2014,08-29-17-51-26-32,8,29,17,51,26,32,8,17,26,29,32,51
3/19/2014,47-03-50-43-20-51,47,3,50,43,20,51,3,20,43,47,50,51
3/22/2014,36-06-21-30-11-25,36,6,21,30,11,25,6,11,21,25,30,36
3/24/2014,43-31-33-04-07-42,43,31,33,4,7,42,4,7,31,33,42,43
3/26/2014,18-53-38-09-14-23,18,53,38,9,14,23,9,14,18,23,38,53
3/29/2014,40-41-24-09-34-21,40,41,24,9,34,21,9,21,24,34,40,41
3/31/2014,05-44-29-30-48-20,5,44,29,30,48,20,5,20,29,30,44,48
4/2/2014,33-03-35-31-19-38,33,3,35,31,19,38,3,19,31,33,35,38
4/5/2014,52-34-29-14-38-05,52,34,29,14,38,5,5,14,29,34,38,52
4/7/2014,39-21-42-28-05-27,39,21,42,28,5,27,5,21,27,28,39,42
4/9/2014,52-15-25-55-23-31,52,15,25,55,23,31,15,23,25,31,52,55
4/12/2014,16-13-30-41-44-46,16,13,30,41,44,46,13,16,30,41,44,46
4/14/2014,02-24-06-17-11-14,2,24,6,17,11,14,2,6,11,14,17,24
4/16/2014,28-41-12-29-11-01,28,41,12,29,11,1,1,11,12,28,29,41
4/21/2014,36-46-52-47-45-43,36,46,52,47,45,43,36,43,45,46,47,52
4/23/2014,40-39-35-36-29-55,40,39,35,36,29,55,29,35,36,39,40,55
4/26/2014,36-50-52-45-14-44,36,50,52,45,14,44,14,36,44,45,50,52
4/28/2014,20-21-30-48-16-44,20,21,30,48,16,44,16,20,21,30,44,48
4/30/2014,13-51-50-09-15-40,13,51,50,9,15,40,9,13,15,40,50,51
5/3/2014,42-02-09-38-45-34,42,2,9,38,45,34,2,9,34,38,42,45
5/5/2014,16-34-26-42-06-52,16,34,26,42,6,52,6,16,26,34,42,52
5/7/2014,53-21-30-15-14-31,53,21,30,15,14,31,14,15,21,30,31,53
5/10/2014,44-40-45-25-21-55,44,40,45,25,21,55,21,25,40,44,45,55
5/12/2014,53-27-14-08-02-54,53,27,14,8,2,54,2,8,14,27,53,54
5/14/2014,50-45-14-36-52-48,50,45,14,36,52,48,14,36,45,48,50,52
5/17/2014,16-42-29-24-27-12,16,42,29,24,27,12,12,16,24,27,29,42
5/19/2014,46-45-32-23-37-47,46,45,32,23,37,47,23,32,37,45,46,47
5/21/2014,54-23-09-52-32-17,54,23,9,52,32,17,9,17,23,32,52,54
5/24/2014,39-54-48-34-17-04,39,54,48,34,17,4,4,17,34,39,48,54
5/26/2014,39-49-14-20-29-23,39,49,14,20,29,23,14,20,23,29,39,49
